station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,5,51,9,0.5,
DENI042,1,9,5,49,7,,
DENI042,2,8,4,,6,0.3,
DENI042,3,8,4,44,,0.1,
DENI042,4,8,4,43,6,,
DENI042,5,9,4,31,10,,
DENI042,6,10,6,23,14,,
DENI042,7,14,9,37,20,,
DENI042,8,16,10,50,18,0,
DENI042,9,14,7,79,9,,
DENI042,10,13,6,96,4,,
DENI042,11,12,6,96,4,0.1,
DENI042,12,13,6,98,3,0.1,
DENI042,13,11,4,98,3,0.7,
DENI042,14,10,4,99,3,2,
DENI042,15,10,4,103,3,2,
DENI042,16,9,4,105,3,1,
DENI042,17,11,5,105,3,0.1,
DENI042,18,12,6,105,4,,
DENI042,19,12,5,102,5,,
DENI042,20,11,5,99,5,,
DENI042,21,12,6,79,6,0.2,
DENI042,22,12,7,70,7,0,
DENI042,23,12,7,69,7,0.2,
DENI068,0,13,6,,40,,0.24
DENI068,1,12,6,,20,,0.25
DENI068,2,13,6,,,,0.25
DENI068,3,12,7,,20,,0.25
DENI068,4,11,6,,24,,0.25
DENI068,5,12,7,,13,,0.25
DENI068,6,14,9,,15,,0.25
DENI068,7,18,11,,23,,0.26
DENI068,8,20,11,,38,,0.28
DENI068,9,16,7,,18,,0.29
DENI068,10,13,5,,9,,0.29
DENI068,11,15,5,,9,,0.28
DENI068,12,19,6,,11,,0.28
DENI068,13,11,4,,9,,0.28
DENI068,14,10,4,,10,,0.28
DENI068,15,14,5,,10,,0.26
DENI068,16,11,4,,10,,0.24
DENI068,17,12,4,,12,,0.23
DENI068,18,12,5,,18,,0.24
DENI068,19,15,5,,25,,0.25
DENI068,20,16,6,,25,,0.26
DENI068,21,24,8,,14,,0.26
DENI068,22,15,6,,9,,0.26
DENI068,23,18,7,,14,,0.25
