station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,18,75,7,3,
DENI042,1,23,21,76,7,3,
DENI042,2,24,22,,8,3,
DENI042,3,24,23,64,8,2,
DENI042,4,24,22,55,9,1,
DENI042,5,23,21,49,10,0.8,
DENI042,6,24,22,46,19,,
DENI042,7,27,24,49,19,1,
DENI042,8,29,27,64,13,0.9,
DENI042,9,30,28,67,15,2,
DENI042,10,30,28,72,12,3,
DENI042,11,27,25,77,10,4,
DENI042,12,24,22,80,8,4,
DENI042,13,22,20,80,9,3,
DENI042,14,21,19,76,9,2,
DENI042,15,20,18,74,10,2,
DENI042,16,20,17,70,13,3,
DENI042,17,17,15,66,14,3,
DENI042,18,18,17,59,14,3,
DENI042,19,18,17,55,15,3,
DENI042,20,20,19,49,16,3,
DENI042,21,20,19,43,16,3,
DENI042,22,20,19,37,,3,
DENI042,23,13,13,37,15,3,
DENI068,0,23,17,,14,,0.34
DENI068,1,24,19,,10,,0.32
DENI068,2,25,21,,11,,0.3
DENI068,3,25,20,,11,,0.3
DENI068,4,26,21,,,,0.3
DENI068,5,31,24,,23,,0.31
DENI068,6,36,26,,44,,0.33
DENI068,7,39,28,,43,,0.36
DENI068,8,43,29,,35,,0.37
DENI068,9,43,30,,30,,0.39
DENI068,10,47,31,,30,,0.4
DENI068,11,46,30,,31,,0.41
DENI068,12,40,26,,34,,0.42
DENI068,13,38,22,,27,,0.43
DENI068,14,34,21,,25,,0.43
DENI068,15,37,20,,29,,0.42
DENI068,16,36,19,,31,,0.41
DENI068,17,25,16,,22,,0.4
DENI068,18,27,18,,26,,0.39
DENI068,19,25,19,,26,,0.4
DENI068,20,24,20,,24,,0.38
DENI068,21,23,20,,26,,0.39
DENI068,22,25,21,,23,,0.38
DENI068,23,17,14,,17,,0.37
