station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,6,59,8,2,
DENI042,1,9,7,63,7,2,
DENI042,2,4,3,64,5,1,
DENI042,3,3,2,59,6,1,
DENI042,4,3,2,,6,0.9,
DENI042,5,3,2,51,6,2,
DENI042,6,3,2,50,7,1,
DENI042,7,3,2,48,7,2,
DENI042,8,2,1,47,7,2,
DENI042,9,3,1,47,7,1,
DENI042,10,3,1,45,8,1,
DENI042,11,3,1,48,8,1,
DENI042,12,7,3,55,8,1,
DENI042,13,7,3,58,8,1,
DENI042,14,4,2,52,9,2,
DENI042,15,4,2,50,14,2,
DENI042,16,3,1,58,8,2,
DENI042,17,4,2,55,10,2,
DENI042,18,3,2,55,10,2,
DENI042,19,3,2,60,10,2,
DENI042,20,5,3,63,11,2,
DENI042,21,7,5,63,9,2,
DENI042,22,7,5,64,9,2,
DENI042,23,6,4,63,8,,
DENI068,0,10,6,,17,,0.09
DENI068,1,10,7,,13,,0.08
DENI068,2,5,3,,7,,0.08
DENI068,3,4,2,,7,,0.06
DENI068,4,4,2,,7,,0.05
DENI068,5,4,2,,10,,0.04
DENI068,6,4,2,,10,,0.03
DENI068,7,3,2,,9,,0.03
DENI068,8,3,1,,13,,0.02
DENI068,9,4,2,,21,,0.02
DENI068,10,4,2,,19,,0.03
DENI068,11,5,2,,20,,0.05
DENI068,12,9,4,,19,,0.05
DENI068,13,8,3,,13,,0.05
DENI068,14,5,2,,14,,0.05
DENI068,15,4,2,,14,,0.05
DENI068,16,4,2,,11,,0.04
DENI068,17,4,2,,13,,0.03
DENI068,18,4,2,,13,,0.02
DENI068,19,4,2,,11,,0
DENI068,20,6,4,,13,,
DENI068,21,8,5,,15,,
DENI068,22,7,5,,16,,
DENI068,23,8,5,,,,0
