station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,6,30,5,0.2,
DENI042,1,11,6,22,6,0,
DENI042,2,12,8,,7,0,
DENI042,3,12,8,45,7,,
DENI042,4,13,8,38,8,,
DENI042,5,13,8,32,10,,
DENI042,6,13,8,30,11,,
DENI042,7,12,7,61,9,,
DENI042,8,9,6,73,4,,
DENI042,9,8,5,75,4,,
DENI042,10,8,4,78,3,,
DENI042,11,6,3,84,2,,
DENI042,12,6,3,86,3,,
DENI042,13,5,2,88,2,,
DENI042,14,6,3,90,2,,
DENI042,15,6,2,90,2,,
DENI042,16,6,3,89,3,,
DENI042,17,7,3,90,3,,
DENI042,18,7,4,84,5,,
DENI042,19,9,4,66,9,,
DENI042,20,13,7,70,6,,
DENI042,21,19,14,63,6,,
DENI042,22,24,17,55,6,,
DENI042,23,23,17,56,5,,
DENI068,0,14,9,,,,
DENI068,1,16,11,,16,,
DENI068,2,14,10,,16,,
DENI068,3,11,7,,21,,
DENI068,4,12,8,,15,,
DENI068,5,12,7,,21,,
DENI068,6,12,7,,18,,
DENI068,7,12,7,,16,,
DENI068,8,13,6,,19,,
DENI068,9,10,5,,16,,
DENI068,10,8,4,,16,,
DENI068,11,8,4,,10,,
DENI068,12,7,3,,13,,
DENI068,13,6,3,,13,,
DENI068,14,7,3,,11,,
DENI068,15,7,3,,13,,
DENI068,16,6,3,,11,,
DENI068,17,7,3,,12,,
DENI068,18,9,4,,19,,
DENI068,19,11,5,,29,,
DENI068,20,13,7,,16,,
DENI068,21,20,12,,12,,
DENI068,22,24,17,,14,,
DENI068,23,24,16,,13,,
