station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,5,49,11,,
DENI042,1,7,5,50,,,
DENI042,2,6,4,53,10,,
DENI042,3,7,4,60,10,,
DENI042,4,6,4,54,14,,
DENI042,5,9,5,42,18,,
DENI042,6,15,9,39,21,,
DENI042,7,14,8,34,25,0.3,
DENI042,8,12,7,37,24,,
DENI042,9,8,5,45,17,,
DENI042,10,9,5,46,14,,
DENI042,11,10,7,47,12,,
DENI042,12,11,8,47,11,,
DENI042,13,9,6,54,9,,
DENI042,14,9,5,55,8,,
DENI042,15,10,6,56,8,,
DENI042,16,11,6,55,10,,
DENI042,17,10,6,56,10,,
DENI042,18,10,6,56,9,,
DENI042,19,10,6,57,8,,
DENI042,20,12,7,62,7,,
DENI042,21,10,6,63,5,,
DENI042,22,8,5,,5,,
DENI042,23,7,4,63,4,,
DENI068,0,8,5,,12,,0.14
DENI068,1,7,5,,12,,0.13
DENI068,2,6,4,,9,,0.13
DENI068,3,6,3,,,,0.13
DENI068,4,6,3,,12,,0.13
DENI068,5,11,6,,32,,0.13
DENI068,6,17,9,,60,,0.18
DENI068,7,15,9,,66,,0.23
DENI068,8,12,7,,48,,0.25
DENI068,9,9,5,,43,,0.27
DENI068,10,11,6,,42,,0.28
DENI068,11,12,8,,25,,0.29
DENI068,12,16,8,,24,,0.3
DENI068,13,13,6,,20,,0.29
DENI068,14,11,6,,24,,0.26
DENI068,15,19,7,,36,,0.22
DENI068,16,20,7,,47,,0.23
DENI068,17,17,6,,53,,0.26
DENI068,18,17,7,,38,,0.25
DENI068,19,15,7,,26,,0.26
DENI068,20,15,7,,23,,0.26
DENI068,21,11,6,,16,,0.25
DENI068,22,10,5,,12,,0.25
DENI068,23,8,4,,8,,0.23
