station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,13,,14,,
DENI042,1,17,13,31,10,,
DENI042,2,13,10,38,9,,
DENI042,3,12,9,30,10,,
DENI042,4,12,9,29,10,0.2,
DENI042,5,12,8,23,13,0.1,
DENI042,6,12,8,12,24,0.3,
DENI042,7,19,10,3,40,0.4,
DENI042,8,21,11,6,43,0.5,
DENI042,9,22,14,16,40,0.9,
DENI042,10,16,11,70,12,4,
DENI042,11,14,9,76,8,3,
DENI042,12,14,10,76,7,3,
DENI042,13,14,10,77,8,3,
DENI042,14,13,9,79,7,2,
DENI042,15,19,14,61,13,2,
DENI042,16,24,17,54,15,2,
DENI042,17,29,23,37,22,3,
DENI042,18,33,27,28,25,2,
DENI042,19,39,33,29,21,1,
DENI042,20,37,33,30,19,0.2,
DENI042,21,33,29,34,16,0.5,
DENI042,22,29,26,37,13,0,
DENI042,23,26,23,39,,0.3,
DENI068,0,26,17,,56,,0.59
DENI068,1,28,18,,49,,0.59
DENI068,2,20,15,,36,,0.58
DENI068,3,21,15,,39,,0.56
DENI068,4,21,15,,40,,0.53
DENI068,5,20,14,,45,,0.5
DENI068,6,21,14,,58,,0.46
DENI068,7,27,15,,66,,0.47
DENI068,8,39,17,,67,,0.49
DENI068,9,66,21,,56,,0.49
DENI068,10,53,18,,41,,0.49
DENI068,11,20,10,,21,,0.48
DENI068,12,17,9,,19,,0.48
DENI068,13,20,10,,22,,0.46
DENI068,14,22,10,,26,,0.44
DENI068,15,29,15,,31,,0.41
DENI068,16,29,18,,36,,0.38
DENI068,17,34,23,,37,,0.39
DENI068,18,35,27,,39,,0.41
DENI068,19,39,33,,34,,0.43
DENI068,20,39,33,,30,,0.44
DENI068,21,34,29,,25,,0.45
DENI068,22,31,27,,30,,0.46
DENI068,23,28,24,,,,0.45
