station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,4,37,6,0.3,
DENI042,1,6,3,28,6,0.6,
DENI042,2,7,4,24,9,0.3,
DENI042,3,8,5,,,0,
DENI042,4,8,5,24,11,0.2,
DENI042,5,10,7,37,10,0.3,
DENI042,6,11,8,34,11,,
DENI042,7,11,8,27,11,,
DENI042,8,11,8,25,12,0.3,
DENI042,9,13,9,33,9,,
DENI042,10,13,8,41,8,0.2,
DENI042,11,10,7,37,10,,
DENI042,12,6,5,42,9,0.2,
DENI042,13,7,5,36,11,0.1,
DENI042,14,10,7,27,15,0.5,
DENI042,15,12,9,20,20,0.4,
DENI042,16,14,10,19,20,0.1,
DENI042,17,15,11,22,18,0.1,
DENI042,18,13,10,24,18,,
DENI042,19,13,10,28,19,0.3,
DENI042,20,12,9,32,16,0.6,
DENI042,21,11,8,33,15,0.3,
DENI042,22,9,7,33,15,0.5,
DENI042,23,8,6,34,13,,
DENI068,0,8,5,,42,,0.37
DENI068,1,8,5,,35,,0.38
DENI068,2,10,7,,,,0.37
DENI068,3,9,6,,23,,0.36
DENI068,4,9,6,,21,,0.35
DENI068,5,10,7,,18,,0.35
DENI068,6,11,8,,21,,0.35
DENI068,7,11,8,,26,,0.36
DENI068,8,13,9,,24,,0.35
DENI068,9,15,11,,22,,0.33
DENI068,10,16,10,,22,,0.32
DENI068,11,15,8,,24,,0.34
DENI068,12,13,6,,29,,0.36
DENI068,13,11,6,,31,,0.38
DENI068,14,14,8,,37,,0.43
DENI068,15,15,10,,38,,0.48
DENI068,16,16,10,,35,,0.51
DENI068,17,16,11,,43,,0.55
DENI068,18,18,11,,40,,0.59
DENI068,19,16,11,,36,,0.61
DENI068,20,15,10,,37,,0.61
DENI068,21,14,10,,30,,0.62
DENI068,22,14,10,,29,,0.61
DENI068,23,8,6,,20,,0.58
