station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,14,48,10,0.1,
DENI042,1,17,15,,9,,
DENI042,2,18,15,44,10,,
DENI042,3,18,16,43,10,,
DENI042,4,17,15,41,10,,
DENI042,5,16,14,40,10,,
DENI042,6,14,12,38,12,,
DENI042,7,9,7,34,16,,
DENI042,8,7,5,34,18,,
DENI042,9,5,3,31,22,,
DENI042,12,10,5,64,11,,
DENI042,13,10,5,62,14,,
DENI042,14,12,6,63,12,,
DENI042,15,7,3,59,16,,
DENI042,16,7,3,55,20,,
DENI042,17,9,4,60,16,,
DENI042,18,9,5,59,15,,
DENI042,19,10,5,59,14,,
DENI042,20,9,5,51,17,,
DENI042,21,13,7,58,14,,
DENI042,22,13,7,62,,,
DENI042,23,9,5,58,17,,
DENI068,0,17,14,,11,,0.31
DENI068,1,17,14,,10,,0.29
DENI068,2,18,15,,11,,0.28
DENI068,3,18,15,,11,,0.28
DENI068,4,18,15,,13,,0.27
DENI068,5,22,15,,18,,0.28
DENI068,6,40,16,,38,,0.3
DENI068,7,25,10,,53,,0.35
DENI068,8,11,6,,30,,0.36
DENI068,9,7,3,,30,,0.38
DENI068,10,6,3,,21,,0.38
DENI068,11,10,5,,13,,0.39
DENI068,12,12,5,,8,,0.39
DENI068,13,12,6,,8,,0.38
DENI068,14,12,6,,9,,0.36
DENI068,15,9,4,,12,,0.32
DENI068,16,9,4,,16,,0.31
DENI068,17,10,5,,18,,0.3
DENI068,18,11,5,,19,,0.3
DENI068,19,13,7,,24,,0.3
DENI068,20,14,8,,20,,0.31
DENI068,21,15,8,,12,,0.31
DENI068,22,14,7,,10,,0.31
DENI068,23,12,6,,14,,0.31
