station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,6,38,11,,
DENI042,1,10,7,40,8,,
DENI042,2,6,4,39,7,,
DENI042,3,5,3,39,7,,
DENI042,4,5,3,38,,,
DENI042,5,5,3,41,11,,
DENI042,6,6,3,35,17,,
DENI042,7,9,3,36,23,,
DENI042,8,11,4,57,14,,
DENI042,9,10,5,69,6,0,
DENI042,10,10,6,76,4,0.2,
DENI042,11,10,6,78,4,0.2,
DENI042,12,11,7,79,3,,
DENI042,13,10,6,81,3,,
DENI042,14,9,6,83,3,,
DENI042,15,11,7,82,3,,
DENI042,16,12,8,82,4,0,
DENI042,17,13,9,77,6,0.4,
DENI042,18,37,13,53,19,,
DENI042,19,21,12,29,33,,
DENI042,20,27,15,26,32,,
DENI042,21,24,16,33,20,,
DENI042,22,21,14,33,17,,
DENI042,23,17,13,,13,,
DENI068,0,14,6,,37,,0.27
DENI068,1,9,5,,26,,0.26
DENI068,2,10,6,,34,,0.26
DENI068,3,11,6,,37,,0.26
DENI068,4,14,6,,,,0.27
DENI068,5,19,6,,49,,0.28
DENI068,6,29,7,,46,,0.28
DENI068,7,26,6,,53,,0.31
DENI068,8,21,5,,42,,0.32
DENI068,9,14,5,,25,,0.32
DENI068,10,12,6,,16,,0.32
DENI068,11,12,6,,14,,0.3
DENI068,12,14,7,,20,,0.29
DENI068,13,14,7,,23,,0.28
DENI068,14,12,6,,19,,0.26
DENI068,15,12,7,,26,,0.25
DENI068,16,14,8,,26,,0.24
DENI068,17,17,9,,31,,0.25
DENI068,18,22,12,,47,,0.27
DENI068,19,21,12,,45,,0.3
DENI068,20,28,15,,58,,0.34
DENI068,21,35,20,,67,,0.39
DENI068,22,32,20,,61,,0.43
DENI068,23,26,19,,57,,0.45
