station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,5,,,,
DENI042,1,14,5,6,4,,
DENI042,2,13,6,5,3,,
DENI042,3,15,6,5,3,,
DENI042,4,15,7,4,4,,
DENI042,5,16,9,9,4,,
DENI042,6,17,9,10,4,,
DENI042,7,14,8,24,5,,
DENI042,8,11,7,60,3,,
DENI042,9,8,5,74,2,,
DENI042,10,8,4,77,2,,
DENI042,11,7,4,82,2,,
DENI042,12,7,3,84,2,,
DENI042,13,7,3,81,2,,
DENI042,14,8,3,81,2,,
DENI042,15,7,3,79,2,,
DENI042,16,8,3,81,2,,
DENI042,17,8,3,81,2,,
DENI042,18,7,3,67,4,,
DENI042,19,8,3,44,8,,
DENI042,20,8,4,41,5,,
DENI042,21,9,4,40,4,,
DENI042,22,9,3,39,4,,
DENI042,23,9,3,36,3,,
DENI068,0,16,11,,14,,0.45
DENI068,1,14,8,,12,,0.46
DENI068,2,13,8,,13,,0.45
DENI068,3,13,8,,14,,0.42
DENI068,4,13,8,,11,,0.4
DENI068,5,11,7,,13,,0.37
DENI068,6,12,8,,16,,0.35
DENI068,7,13,8,,20,,0.34
DENI068,8,12,7,,9,,0.32
DENI068,9,9,5,,8,,0.31
DENI068,10,8,4,,10,,0.3
DENI068,11,7,4,,12,,0.3
DENI068,12,6,3,,9,,0.3
DENI068,13,7,3,,12,,0.3
DENI068,14,7,4,,10,,0.3
DENI068,15,6,3,,10,,0.3
DENI068,16,8,5,,18,,0.31
DENI068,17,9,5,,23,,0.33
DENI068,18,8,3,,28,,0.34
DENI068,19,10,4,,36,,0.36
DENI068,20,11,6,,26,,0.37
DENI068,21,16,10,,20,,0.38
DENI068,22,10,5,,15,,0.38
DENI068,23,18,13,,12,,0.38
