station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,12,27,15,,
DENI042,1,16,13,26,17,,
DENI042,2,18,15,,,,
DENI042,3,18,15,27,14,,
DENI042,4,17,14,26,14,,
DENI042,5,16,14,24,17,,
DENI042,6,16,13,24,17,,
DENI042,7,16,14,21,19,,
DENI042,8,17,14,20,20,,
DENI042,9,18,15,20,20,,
DENI042,10,18,15,21,19,,
DENI042,11,19,16,21,19,,
DENI042,12,18,15,23,18,,
DENI042,13,19,16,26,17,,
DENI042,14,17,14,29,15,,
DENI042,15,17,14,26,17,,
DENI042,16,17,14,8,30,,
DENI042,17,16,13,5,33,,
DENI042,18,16,13,6,32,,
DENI042,19,16,14,11,27,,
DENI042,20,15,13,17,23,,
DENI042,21,14,12,23,18,,
DENI042,22,15,13,22,19,,
DENI042,23,14,12,25,14,,
DENI068,0,20,15,,24,,0.38
DENI068,1,19,14,,21,,0.37
DENI068,2,18,15,,14,,0.37
DENI068,3,19,15,,14,,0.36
DENI068,4,17,14,,16,,0.34
DENI068,5,18,14,,18,,0.32
DENI068,6,17,14,,21,,0.32
DENI068,7,18,14,,23,,0.33
DENI068,8,18,15,,21,,0.32
DENI068,9,21,16,,24,,0.32
DENI068,10,28,17,,29,,0.33
DENI068,11,33,18,,28,,0.35
DENI068,12,34,19,,29,,0.36
DENI068,13,34,18,,30,,0.38
DENI068,14,34,18,,32,,0.4
DENI068,15,30,17,,36,,0.42
DENI068,16,21,16,,37,,0.45
DENI068,17,21,17,,38,,0.47
DENI068,18,22,16,,31,,0.49
DENI068,19,23,17,,31,,0.5
DENI068,20,22,16,,31,,0.5
DENI068,21,20,16,,24,,0.5
DENI068,22,19,15,,19,,0.49
DENI068,23,18,14,,15,,0.46
