station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,3,51,5,0.8,
DENI042,1,5,2,54,4,0.2,
DENI042,2,5,2,59,3,1,
DENI042,3,5,2,60,3,1,
DENI042,4,5,2,,,,
DENI042,5,3,1,44,10,,
DENI042,6,2,0.5,57,8,,
DENI042,7,3,0.7,58,7,,
DENI042,8,5,3,50,11,,
DENI042,9,8,4,51,12,,
DENI042,10,8,5,54,9,,
DENI042,11,6,4,55,10,,
DENI042,12,5,2,59,7,,
DENI042,13,5,3,55,9,,
DENI042,14,6,4,56,8,,
DENI042,15,5,3,54,9,,
DENI042,16,7,4,43,14,,
DENI042,17,7,4,40,15,,
DENI042,18,6,4,41,14,,
DENI042,19,8,5,40,13,,
DENI042,20,9,5,39,13,,
DENI042,21,9,6,38,13,,
DENI042,22,9,5,40,11,,
DENI042,23,9,5,40,11,,
DENI068,0,7,3,,13,,0.36
DENI068,1,6,3,,11,,0.33
DENI068,2,6,3,,8,,0.29
DENI068,3,6,2,,,,0.27
DENI068,4,5,2,,6,,0.25
DENI068,5,3,1,,10,,0.24
DENI068,6,2,0.7,,11,,0.23
DENI068,7,3,1,,16,,0.22
DENI068,8,7,3,,22,,0.23
DENI068,9,8,5,,23,,0.23
DENI068,10,9,5,,19,,0.24
DENI068,11,7,4,,14,,0.24
DENI068,12,6,3,,16,,0.25
DENI068,13,6,3,,15,,0.25
DENI068,14,8,4,,14,,0.25
DENI068,15,7,4,,26,,0.26
DENI068,16,9,5,,39,,0.27
DENI068,17,9,5,,33,,0.28
DENI068,18,9,6,,35,,0.29
DENI068,19,9,6,,32,,0.31
DENI068,20,11,7,,28,,0.32
DENI068,21,11,7,,26,,0.32
DENI068,22,11,7,,23,,0.33
DENI068,23,10,6,,21,,0.33
