station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,10,87,6,0.7,
DENI042,1,22,10,78,,1,
DENI042,2,20,10,58,13,,
DENI042,3,19,10,59,6,0.4,
DENI042,4,19,9,,6,0,
DENI042,5,19,9,62,6,0.2,
DENI042,6,19,9,63,8,0,
DENI042,7,16,9,80,5,0.6,
DENI042,8,17,9,81,5,0.3,
DENI042,9,16,8,88,5,0.8,
DENI042,10,16,8,90,5,0.2,
DENI042,11,13,6,101,4,0.3,
DENI042,12,9,4,104,4,0.3,
DENI042,13,10,4,107,3,0.3,
DENI042,14,9,4,108,3,0.5,
DENI042,15,9,4,109,3,0.4,
DENI042,16,10,4,108,3,,
DENI042,17,10,4,107,4,,
DENI042,18,11,5,101,7,,
DENI042,19,13,6,95,10,0.6,
DENI042,20,12,6,93,8,0.2,
DENI042,21,10,5,93,7,0.4,
DENI042,22,10,5,90,6,,
DENI042,23,10,5,88,5,,
DENI068,0,21,9,,8,,0.23
DENI068,1,22,10,,18,,0.23
DENI068,2,23,11,,,,0.24
DENI068,3,28,15,,36,,0.25
DENI068,4,24,11,,23,,0.25
DENI068,5,22,10,,33,,0.26
DENI068,6,26,12,,41,,0.27
DENI068,7,21,9,,15,,0.28
DENI068,8,21,9,,20,,0.3
DENI068,9,22,9,,18,,0.32
DENI068,10,21,8,,18,,0.33
DENI068,11,17,6,,16,,0.33
DENI068,12,13,5,,13,,0.34
DENI068,13,13,5,,16,,0.34
DENI068,14,12,5,,17,,0.34
DENI068,15,12,4,,16,,0.34
DENI068,16,13,5,,18,,0.34
DENI068,17,13,5,,21,,0.34
DENI068,18,13,5,,15,,0.33
DENI068,19,13,6,,21,,0.34
DENI068,20,15,6,,26,,0.34
DENI068,21,11,5,,15,,0.33
DENI068,22,12,5,,15,,0.33
DENI068,23,13,5,,17,,0.32
