station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,9,,5,0.3,
DENI042,1,16,9,81,5,,
DENI042,2,15,9,69,5,,
DENI042,3,16,9,62,6,,
DENI042,4,17,9,56,7,,
DENI042,5,19,9,40,14,,
DENI042,6,20,10,44,16,,
DENI042,7,28,12,47,24,0.1,
DENI042,8,43,15,48,37,0.5,
DENI042,9,30,12,93,17,0.3,
DENI042,10,22,11,118,3,0.7,
DENI042,11,22,11,119,3,0.3,
DENI042,12,23,12,119,3,,
DENI042,13,24,12,122,3,,
DENI042,14,24,12,123,4,,
DENI042,15,24,11,125,3,,
DENI042,16,22,10,126,3,,
DENI042,17,22,10,123,3,,
DENI042,18,20,9,120,3,,
DENI042,19,19,9,114,3,,
DENI042,20,20,8,103,5,,
DENI042,21,22,8,93,5,,
DENI042,22,20,7,96,,,
DENI042,23,18,6,95,3,,
DENI068,0,18,9,,41,,0.16
DENI068,1,18,9,,22,,0.16
DENI068,2,25,16,,19,,0.17
DENI068,3,17,10,,12,,0.17
DENI068,4,20,10,,16,,0.17
DENI068,5,23,11,,32,,0.18
DENI068,6,37,13,,51,,0.21
DENI068,7,39,13,,44,,0.24
DENI068,8,31,12,,44,,0.27
DENI068,9,33,11,,31,,0.29
DENI068,10,25,11,,28,,0.28
DENI068,11,26,11,,19,,0.29
DENI068,12,24,11,,19,,0.3
DENI068,13,25,12,,22,,0.29
DENI068,14,27,12,,21,,0.28
DENI068,15,26,11,,21,,0.27
DENI068,16,23,10,,14,,0.25
DENI068,17,25,10,,13,,0.24
DENI068,18,23,10,,11,,0.24
DENI068,19,22,9,,12,,0.23
DENI068,20,26,9,,15,,0.24
DENI068,21,23,7,,9,,0.23
DENI068,22,19,6,,,,0.22
DENI068,23,20,6,,6,,0.21
