station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,2,30,4,,
DENI042,1,6,2,21,3,,
DENI042,2,7,2,23,4,,
DENI042,3,10,3,24,4,,
DENI042,4,10,3,,,,
DENI042,5,9,3,25,3,,
DENI042,6,8,3,32,3,,
DENI042,7,9,4,27,3,,
DENI042,8,10,4,29,4,,
DENI042,9,9,4,32,4,,
DENI042,10,8,3,39,4,,
DENI042,11,8,3,54,3,,
DENI042,12,9,4,64,3,,
DENI042,13,8,4,72,2,,
DENI042,14,7,3,74,2,,
DENI042,15,6,2,73,3,,
DENI042,16,6,2,74,2,,
DENI042,17,6,3,73,3,,
DENI042,18,6,3,72,4,,
DENI042,19,7,3,69,4,,
DENI042,20,7,3,58,6,,
DENI042,21,9,3,37,10,,
DENI042,22,8,3,34,7,,
DENI042,23,8,3,29,5,,
DENI068,0,9,3,,8,,0.17
DENI068,1,9,3,,8,,0.16
DENI068,2,10,3,,7,,0.15
DENI068,3,12,4,,,,0.14
DENI068,4,13,4,,7,,0.13
DENI068,5,9,3,,7,,0.13
DENI068,6,10,4,,9,,0.13
DENI068,7,13,4,,6,,0.12
DENI068,8,10,4,,10,,0.13
DENI068,9,9,4,,10,,0.13
DENI068,10,9,3,,7,,0.13
DENI068,11,8,3,,7,,0.14
DENI068,12,9,4,,9,,0.14
DENI068,13,8,4,,10,,0.14
DENI068,14,7,3,,10,,0.13
DENI068,15,7,3,,8,,0.12
DENI068,16,6,2,,8,,0.12
DENI068,17,7,3,,9,,0.11
DENI068,18,8,4,,10,,0.11
DENI068,19,10,6,,15,,0.12
DENI068,20,8,3,,22,,0.12
DENI068,21,10,4,,26,,0.13
DENI068,22,11,6,,15,,0.13
DENI068,23,11,5,,10,,0.14
