station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,16,7,62,5,0,
DENI042,1,14,7,59,5,,
DENI042,2,15,7,,4,,
DENI042,3,16,7,49,5,,
DENI042,4,15,7,39,8,0.1,
DENI042,5,17,8,28,13,0.1,
DENI042,6,22,10,34,15,0.1,
DENI042,7,26,11,32,23,0.7,
DENI042,8,26,10,57,13,0.7,
DENI042,9,23,8,83,6,0.7,
DENI042,10,20,7,100,3,0.9,
DENI042,11,17,6,95,2,0.4,
DENI042,12,20,6,95,2,0,
DENI042,13,20,6,97,2,0.1,
DENI042,14,18,7,98,3,0.2,
DENI042,15,20,7,106,3,0.3,
DENI042,16,19,8,108,3,0,
DENI042,17,19,8,104,3,0.2,
DENI042,18,22,8,104,3,0.2,
DENI042,19,19,8,100,5,0.2,
DENI042,20,19,7,96,5,,
DENI042,21,19,7,98,5,0.7,
DENI042,22,19,7,93,5,0.8,
DENI042,23,16,7,88,5,0.7,
DENI068,0,20,9,,19,,0.22
DENI068,1,22,9,,12,,0.21
DENI068,2,21,9,,16,,0.2
DENI068,3,21,10,,17,,0.2
DENI068,4,20,9,,22,,0.2
DENI068,5,27,11,,30,,0.19
DENI068,6,33,12,,43,,0.2
DENI068,7,40,14,,45,,0.21
DENI068,8,41,12,,33,,0.21
DENI068,9,28,9,,26,,0.22
DENI068,10,26,7,,19,,0.22
DENI068,11,21,7,,19,,0.22
DENI068,12,21,7,,23,,0.22
DENI068,13,20,7,,18,,0.21
DENI068,14,20,7,,22,,0.2
DENI068,15,22,7,,24,,0.19
DENI068,16,22,8,,20,,0.18
DENI068,17,20,8,,21,,0.18
DENI068,18,22,8,,14,,0.18
DENI068,19,22,8,,28,,0.19
DENI068,20,23,8,,24,,0.19
DENI068,21,24,8,,23,,0.19
DENI068,22,21,8,,21,,0.19
DENI068,23,20,8,,13,,0.18
