station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,11,68,6,0.2,
DENI042,1,18,11,77,3,0.5,
DENI042,2,18,11,74,3,0.2,
DENI042,3,19,12,74,4,0.4,
DENI042,4,14,9,,,0.3,
DENI042,5,10,7,70,4,0.1,
DENI042,6,10,6,65,5,0.1,
DENI042,7,9,5,51,6,0.2,
DENI042,8,6,3,52,6,,
DENI042,9,8,4,69,3,0.2,
DENI042,10,10,4,80,3,0,
DENI042,11,9,3,79,3,0,
DENI042,12,9,3,76,3,,
DENI042,13,8,2,76,3,,
DENI042,14,11,3,79,3,,
DENI042,15,14,3,80,3,,
DENI042,16,13,4,78,3,,
DENI042,17,11,4,76,3,0.1,
DENI042,18,11,4,77,3,0.1,
DENI042,19,9,4,74,4,,
DENI042,20,9,4,68,6,0,
DENI042,21,8,4,67,7,0,
DENI042,22,7,3,65,7,,
DENI042,23,8,4,59,7,,
DENI068,0,18,10,,5,,0.27
DENI068,1,17,10,,5,,0.26
DENI068,2,23,14,,4,,0.25
DENI068,3,21,13,,,,0.25
DENI068,4,16,9,,7,,0.23
DENI068,5,13,8,,20,,0.23
DENI068,6,16,7,,30,,0.24
DENI068,7,14,6,,29,,0.25
DENI068,8,8,3,,23,,0.27
DENI068,9,10,4,,9,,0.27
DENI068,10,11,4,,10,,0.27
DENI068,11,9,3,,8,,0.26
DENI068,12,9,3,,8,,0.26
DENI068,13,8,3,,11,,0.25
DENI068,14,10,3,,10,,0.24
DENI068,15,11,3,,14,,0.22
DENI068,16,12,4,,11,,0.21
DENI068,17,11,4,,9,,0.21
DENI068,18,10,4,,9,,0.21
DENI068,19,9,4,,7,,0.21
DENI068,20,10,4,,11,,0.21
DENI068,21,8,3,,12,,0.21
DENI068,22,9,3,,10,,0.21
DENI068,23,9,4,,8,,0.2
