station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,12,33,9,,
DENI042,1,17,11,25,10,,
DENI042,2,19,12,18,10,,
DENI042,3,18,12,14,10,,
DENI042,4,18,12,,8,,
DENI042,5,18,12,7,14,,
DENI042,6,17,13,7,14,,
DENI042,7,22,17,5,16,,
DENI042,8,25,19,13,25,,
DENI042,9,25,17,20,34,0.2,
DENI042,10,20,13,45,33,0.6,
DENI042,11,15,11,92,21,0.9,
DENI042,12,11,8,135,8,0.8,
DENI042,13,11,7,143,6,0.7,
DENI042,14,10,6,148,4,0.4,
DENI042,15,10,6,150,4,0,
DENI042,16,12,8,145,5,0.3,
DENI042,17,14,10,135,6,0,
DENI042,18,17,13,99,14,0,
DENI042,19,21,16,84,16,0,
DENI042,20,22,18,90,11,,
DENI042,21,22,18,86,11,,
DENI042,22,21,18,79,11,,
DENI042,23,21,18,75,8,,
DENI068,0,31,21,,39,,0.59
DENI068,1,33,24,,31,,0.57
DENI068,2,31,23,,37,,0.54
DENI068,3,28,22,,27,,0.5
DENI068,4,27,22,,27,,0.43
DENI068,5,28,22,,25,,0.37
DENI068,6,28,21,,23,,0.35
DENI068,7,29,22,,25,,0.34
DENI068,8,33,22,,33,,0.35
DENI068,9,34,22,,34,,0.46
DENI068,10,30,19,,32,,0.46
DENI068,11,27,16,,41,,0.47
DENI068,12,19,13,,34,,0.49
DENI068,13,17,11,,39,,0.51
DENI068,14,12,9,,48,,0.52
DENI068,15,12,9,,45,,0.52
DENI068,16,13,11,,54,,0.53
DENI068,17,15,12,,62,,0.46
DENI068,18,21,14,,113,,0.54
DENI068,19,34,21,,96,,0.63
DENI068,20,50,30,,74,,0.73
DENI068,21,37,26,,40,,0.78
DENI068,22,30,24,,29,,0.78
DENI068,23,31,24,,29,,0.76
