station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,38,43,15,18,4,
DENI042,1,43,50,15,19,4,
DENI042,2,44,49,15,19,4,
DENI042,3,44,48,,18,,
DENI042,4,45,48,17,17,5,
DENI042,5,45,47,17,17,5,
DENI042,6,43,45,18,16,4,
DENI042,7,41,43,18,16,4,
DENI042,8,42,44,18,16,4,
DENI042,9,42,43,19,15,4,
DENI042,10,42,43,19,15,4,
DENI042,11,42,43,20,14,4,
DENI042,12,39,39,21,14,4,
DENI042,13,36,36,22,14,3,
DENI042,14,33,33,23,15,3,
DENI042,15,31,31,23,16,2,
DENI042,16,28,27,23,16,2,
DENI042,17,31,30,21,18,2,
DENI042,18,34,33,18,19,3,
DENI042,19,33,31,20,17,3,
DENI042,20,34,33,20,17,3,
DENI042,21,38,37,16,19,4,
DENI042,22,37,36,17,18,4,
DENI042,23,39,36,17,17,4,
DENI068,0,48,38,,22,,0.43
DENI068,1,49,41,,23,,0.43
DENI068,2,52,44,,21,,0.44
DENI068,3,52,46,,20,,0.43
DENI068,4,50,45,,20,,0.44
DENI068,5,50,45,,19,,0.44
DENI068,6,49,44,,19,,0.43
DENI068,7,47,43,,19,,0.42
DENI068,8,46,42,,17,,0.41
DENI068,9,45,41,,21,,0.41
DENI068,10,43,40,,23,,0.42
DENI068,11,44,40,,24,,0.43
DENI068,12,41,38,,26,,0.45
DENI068,13,38,35,,26,,0.47
DENI068,14,35,33,,26,,0.48
DENI068,15,31,30,,33,,0.5
DENI068,16,31,30,,28,,0.51
DENI068,17,32,31,,33,,0.53
DENI068,18,33,32,,32,,0.55
DENI068,19,36,34,,31,,0.56
DENI068,20,36,34,,27,,0.56
DENI068,21,36,34,,21,,0.55
DENI068,22,35,34,,26,,0.55
DENI068,23,36,35,,,,0.54
