station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,5,43,8,0.5,
DENI042,1,8,6,43,8,0.7,
DENI042,2,8,5,43,,,
DENI042,3,8,5,44,8,0.2,
DENI042,4,7,5,44,8,0.4,
DENI042,5,8,5,40,11,0.4,
DENI042,6,10,6,41,12,0.2,
DENI042,7,10,6,34,15,0.4,
DENI042,8,10,6,36,12,0.3,
DENI042,9,9,5,41,13,0.3,
DENI042,10,8,4,49,10,0.1,
DENI042,11,7,3,63,8,0.2,
DENI042,12,6,3,66,10,0.3,
DENI042,13,9,3,72,10,0.3,
DENI042,14,9,3,77,11,0.6,
DENI042,15,10,4,82,10,0.4,
DENI042,16,11,5,84,12,0.3,
DENI042,17,10,5,75,16,0.2,
DENI042,18,11,6,71,13,0.2,
DENI042,19,14,7,65,15,0.2,
DENI042,20,15,7,62,16,0.1,
DENI042,21,12,6,61,11,0.4,
DENI042,22,10,6,59,9,0.4,
DENI042,23,10,6,55,7,0.2,
DENI068,0,9,6,,16,,0.34
DENI068,1,9,6,,16,,0.3
DENI068,2,8,5,,,,0.27
DENI068,3,8,5,,17,,0.25
DENI068,4,9,5,,25,,0.25
DENI068,5,11,6,,47,,0.26
DENI068,6,13,7,,48,,0.28
DENI068,7,15,7,,44,,0.31
DENI068,8,15,6,,39,,0.35
DENI068,9,14,6,,37,,0.37
DENI068,10,14,5,,43,,0.38
DENI068,11,13,5,,36,,0.4
DENI068,12,12,5,,36,,0.4
DENI068,13,15,5,,30,,0.4
DENI068,14,16,6,,29,,0.39
DENI068,15,16,6,,34,,0.39
DENI068,16,17,6,,48,,0.38
DENI068,17,14,6,,35,,0.38
DENI068,18,16,7,,58,,0.39
DENI068,19,19,8,,61,,0.44
DENI068,20,20,8,,58,,0.47
DENI068,21,14,8,,44,,0.47
DENI068,22,12,7,,36,,0.46
DENI068,23,13,7,,29,,0.43
