station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,9,40,21,,
DENI042,1,7,11,,16,,
DENI042,2,9,12,30,20,0,
DENI042,3,10,11,24,21,,
DENI042,4,14,18,39,19,0.1,
DENI042,5,12,15,55,17,0,
DENI042,6,9,10,49,24,0.1,
DENI042,7,8,9,32,41,,
DENI042,8,6,6,34,40,,
DENI042,9,3,3,66,16,0,
DENI042,12,2,2,77,8,0,
DENI042,13,3,3,75,11,,
DENI042,14,3,3,76,10,,
DENI042,15,3,4,76,11,,
DENI042,16,4,4,76,12,0,
DENI042,17,4,4,71,16,,
DENI042,18,4,3,67,19,0.2,
DENI042,19,4,3,71,13,0.1,
DENI042,20,5,4,66,15,,
DENI042,21,5,4,67,13,0.1,
DENI042,22,6,5,58,17,,
DENI042,23,7,6,52,19,0.2,
DENI068,0,19,14,,30,,0.52
DENI068,1,20,15,,28,,0.47
DENI068,2,20,16,,21,,0.4
DENI068,3,24,20,,,,0.34
DENI068,4,29,25,,25,,0.29
DENI068,5,23,18,,41,,0.26
DENI068,6,20,16,,71,,0.25
DENI068,7,18,14,,111,,0.31
DENI068,8,10,7,,72,,0.34
DENI068,9,7,4,,53,,0.37
DENI068,10,6,3,,48,,0.39
DENI068,11,,,,,,0.43
DENI068,12,,,,,,0.43
DENI068,13,6,3,,41,,0.42
DENI068,14,7,3,,40,,0.4
DENI068,15,8,4,,48,,0.33
DENI068,16,10,5,,58,,0.32
DENI068,17,9,3,,47,,0.31
DENI068,18,10,3,,67,,0.34
DENI068,19,8,1,,44,,0.33
DENI068,20,11,4,,58,,0.32
DENI068,21,14,6,,60,,0.32
DENI068,22,22,14,,69,,0.35
DENI068,23,20,13,,64,,0.36
