station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,6,,10,1,
DENI042,1,14,5,68,8,1,
DENI042,2,14,6,68,8,0.7,
DENI042,3,15,6,61,10,1,
DENI042,4,15,6,66,8,0.6,
DENI042,5,14,6,64,10,1,
DENI042,6,12,4,67,9,0.9,
DENI042,7,10,4,71,8,1,
DENI042,8,9,3,75,7,2,
DENI042,9,8,2,77,6,0.9,
DENI042,10,7,2,81,5,0.6,
DENI042,11,7,2,80,5,0.5,
DENI042,12,5,2,80,6,0.5,
DENI042,13,6,2,79,6,0.5,
DENI042,14,6,2,77,7,0.3,
DENI042,15,6,3,78,7,0.3,
DENI042,16,6,2,80,6,0.3,
DENI042,17,6,3,83,6,0.4,
DENI042,18,7,4,79,8,0.4,
DENI042,19,8,4,75,9,0.3,
DENI042,20,10,6,67,12,0.5,
DENI042,21,11,7,60,15,0.6,
DENI042,22,8,5,63,13,0.3,
DENI042,23,9,6,59,,,
DENI068,0,19,5,,27,,0.38
DENI068,1,19,5,,19,,0.37
DENI068,2,20,7,,,,0.35
DENI068,3,21,7,,14,,0.33
DENI068,4,20,7,,19,,0.32
DENI068,5,19,7,,24,,0.31
DENI068,6,16,5,,26,,0.31
DENI068,7,14,4,,23,,0.31
DENI068,8,13,3,,28,,0.31
DENI068,9,11,2,,28,,0.32
DENI068,10,10,1,,29,,0.33
DENI068,11,11,1,,28,,0.38
DENI068,12,8,,,26,,0.39
DENI068,13,9,0.5,,30,,0.4
DENI068,14,9,0.3,,34,,0.41
DENI068,15,9,0.1,,37,,0.42
DENI068,16,9,,,34,,0.42
DENI068,17,10,,,34,,0.43
DENI068,18,9,,,34,,0.43
DENI068,19,11,1,,33,,0.4
DENI068,20,16,5,,40,,0.41
DENI068,21,15,5,,45,,0.42
DENI068,22,10,2,,30,,0.42
DENI068,23,13,3,,37,,0.4
