station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,7,,7,,
DENI042,1,11,8,29,7,,
DENI042,2,11,8,35,6,,
DENI042,3,11,8,34,5,,
DENI042,4,12,8,37,,,
DENI042,5,12,9,37,7,,
DENI042,6,11,8,37,5,,
DENI042,7,10,7,41,5,,
DENI042,8,8,6,50,4,,
DENI042,9,5,3,59,4,,
DENI042,10,4,3,64,3,,
DENI042,11,4,2,66,3,,
DENI042,12,4,3,68,3,,
DENI042,13,4,3,66,4,,
DENI042,14,4,3,69,4,,
DENI042,15,3,2,65,7,,
DENI042,16,4,2,67,5,,
DENI042,17,4,3,75,3,,
DENI042,18,4,3,66,7,,
DENI042,19,5,4,65,9,,
DENI042,20,6,4,61,7,,
DENI042,21,7,5,57,8,,
DENI042,22,6,5,42,14,,
DENI042,23,7,4,42,12,,
DENI068,0,13,8,,21,,0.31
DENI068,1,12,8,,16,,0.28
DENI068,2,11,8,,,,0.26
DENI068,3,12,7,,12,,0.24
DENI068,4,13,7,,10,,0.22
DENI068,5,14,7,,11,,0.22
DENI068,6,14,7,,12,,0.21
DENI068,7,11,5,,10,,0.21
DENI068,8,8,3,,18,,0.21
DENI068,9,6,3,,16,,0.21
DENI068,10,6,3,,15,,0.21
DENI068,11,5,3,,18,,0.21
DENI068,12,5,3,,14,,0.21
DENI068,13,6,4,,19,,0.22
DENI068,14,5,3,,13,,0.21
DENI068,15,5,3,,25,,0.2
DENI068,16,4,3,,27,,0.21
DENI068,17,5,4,,16,,0.21
DENI068,18,5,3,,20,,0.22
DENI068,19,6,4,,28,,0.22
DENI068,20,8,5,,28,,0.21
DENI068,21,10,5,,34,,0.22
DENI068,22,11,6,,27,,0.22
DENI068,23,10,5,,22,,0.22
