station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,3,1,,8,0.8,
DENI042,1,4,3,84,8,0.6,
DENI042,2,7,5,78,11,0.8,
DENI042,3,8,6,77,12,0.8,
DENI042,4,9,7,70,13,,
DENI042,5,9,7,62,19,0,
DENI042,6,8,5,63,22,0.1,
DENI042,7,7,5,71,18,0.1,
DENI042,8,8,5,69,17,,
DENI042,9,8,5,70,16,,
DENI042,10,7,4,77,10,0.1,
DENI042,11,6,3,80,8,0,
DENI042,12,5,2,80,9,,
DENI042,13,5,2,80,9,,
DENI042,14,4,2,79,9,,
DENI042,15,4,2,78,9,,
DENI042,16,5,2,76,10,,
DENI042,17,5,2,75,10,,
DENI042,18,6,3,63,19,,
DENI042,19,7,5,60,17,0,
DENI042,20,5,4,64,15,0,
DENI042,21,7,6,45,24,,
DENI042,22,7,6,34,25,,
DENI042,23,7,7,50,,,
DENI068,0,5,,,32,,0.22
DENI068,1,7,0,,37,,0.22
DENI068,2,10,2,,,,0.2
DENI068,3,11,3,,48,,0.18
DENI068,4,13,4,,54,,0.19
DENI068,5,14,4,,68,,0.22
DENI068,6,14,4,,78,,0.25
DENI068,7,14,3,,66,,0.27
DENI068,8,15,3,,62,,0.28
DENI068,9,15,3,,51,,0.29
DENI068,10,13,3,,41,,0.3
DENI068,11,12,2,,31,,0.3
DENI068,12,10,0.6,,36,,0.29
DENI068,13,10,,,36,,0.26
DENI068,14,9,,,29,,0.23
DENI068,15,8,,,42,,0.21
DENI068,16,9,,,48,,0.21
DENI068,17,9,,,47,,0.2
DENI068,18,11,0,,54,,0.21
DENI068,19,12,0.4,,46,,0.22
DENI068,20,9,,,58,,0.24
DENI068,21,12,1,,52,,0.26
DENI068,22,14,3,,42,,0.28
DENI068,23,11,2,,30,,0.29
