station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,13,32,,,
DENI042,1,14,14,31,20,,
DENI042,2,11,12,39,16,,
DENI042,3,11,12,40,15,,
DENI042,4,12,12,,20,,
DENI042,5,10,11,41,14,,
DENI042,6,9,9,35,21,,
DENI042,7,6,6,26,30,,
DENI042,8,5,5,30,27,,
DENI042,9,5,5,38,22,,
DENI042,10,4,4,49,17,,
DENI042,11,4,4,47,15,,
DENI042,12,5,5,41,17,,
DENI042,13,5,5,34,22,,
DENI042,14,5,5,30,25,,
DENI042,15,4,4,27,26,,
DENI042,16,5,5,20,31,,
DENI042,17,7,6,15,34,,
DENI042,18,7,7,16,33,,
DENI042,19,8,7,15,34,,
DENI042,20,9,8,20,29,,
DENI042,21,8,7,22,25,,
DENI042,22,6,5,31,19,,
DENI042,23,4,3,45,11,,
DENI068,0,23,16,,35,,0.46
DENI068,1,23,15,,50,,0.38
DENI068,2,20,14,,49,,0.31
DENI068,3,20,14,,48,,0.28
DENI068,4,20,15,,47,,0.26
DENI068,5,17,13,,46,,0.26
DENI068,6,14,11,,66,,0.27
DENI068,7,12,9,,88,,0.33
DENI068,8,11,8,,68,,0.38
DENI068,9,10,7,,62,,0.42
DENI068,10,9,7,,57,,0.45
DENI068,11,12,9,,56,,0.49
DENI068,12,13,10,,63,,0.54
DENI068,13,15,10,,67,,0.59
DENI068,14,15,10,,63,,0.64
DENI068,15,13,9,,71,,0.64
DENI068,16,15,12,,69,,0.68
DENI068,17,19,14,,70,,0.72
DENI068,18,18,14,,61,,0.75
DENI068,19,21,17,,60,,0.78
DENI068,20,24,19,,58,,0.8
DENI068,21,20,16,,50,,0.79
DENI068,22,17,13,,45,,0.76
DENI068,23,15,11,,30,,0.7
