station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,27,27,43,16,0.2,
DENI042,1,20,22,51,15,0.3,
DENI042,2,19,21,45,15,0.3,
DENI042,3,18,20,39,18,,
DENI042,4,21,23,35,18,0.9,
DENI042,5,24,26,26,26,0.6,
DENI042,6,24,25,27,31,0.6,
DENI042,7,22,23,42,21,0.6,
DENI042,8,15,16,51,17,0.8,
DENI042,9,9,9,65,13,0.7,
DENI042,10,6,6,71,10,0.6,
DENI042,11,4,3,79,9,0.4,
DENI042,12,2,1,88,8,0.5,
DENI042,13,2,0.8,88,9,0.8,
DENI042,14,2,0.7,89,10,0.5,
DENI042,15,2,0.6,89,10,0.5,
DENI042,16,2,1,89,10,0.6,
DENI042,17,3,2,87,12,0.5,
DENI042,18,3,2,87,12,0.5,
DENI042,19,4,3,83,12,0.5,
DENI042,20,4,3,82,10,0.8,
DENI042,21,4,2,83,10,0.8,
DENI042,22,4,2,85,,0.6,
DENI042,23,3,1,89,7,0.8,
DENI068,0,37,30,,43,,0.41
DENI068,1,28,23,,,,0.38
DENI068,2,26,22,,36,,0.35
DENI068,3,25,21,,25,,0.33
DENI068,4,30,26,,40,,0.31
DENI068,5,35,30,,63,,0.32
DENI068,6,38,31,,70,,0.36
DENI068,7,35,27,,53,,0.37
DENI068,8,24,17,,45,,0.37
DENI068,9,16,10,,34,,0.38
DENI068,10,13,7,,30,,0.37
DENI068,11,9,3,,36,,0.37
DENI068,12,5,,,25,,0.35
DENI068,13,5,,,32,,0.31
DENI068,14,4,,,27,,0.24
DENI068,15,4,,,32,,0.22
DENI068,16,5,,,35,,0.21
DENI068,17,6,,,39,,0.21
DENI068,18,6,,,47,,0.22
DENI068,19,7,0.5,,35,,0.23
DENI068,20,7,0.5,,34,,0.23
DENI068,21,7,0.5,,26,,0.23
DENI068,22,7,0.5,,25,,0.22
DENI068,23,5,,,23,,0.23
