station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,5,45,8,0,
DENI042,1,10,6,,7,0,
DENI042,2,10,6,44,7,,
DENI042,3,10,6,38,8,0,
DENI042,4,10,7,33,10,,
DENI042,5,11,7,33,10,,
DENI042,6,11,7,24,16,,
DENI042,7,11,7,29,12,,
DENI042,8,9,6,35,10,,
DENI042,9,8,5,46,7,,
DENI042,10,6,3,56,,,
DENI042,11,5,2,60,,,
DENI042,12,5,3,60,,,
DENI042,13,6,3,58,8,,
DENI042,14,6,4,62,10,,
DENI042,15,7,4,62,11,,
DENI042,16,7,4,58,10,,
DENI042,17,9,4,57,11,,
DENI042,18,9,4,51,12,,
DENI042,19,10,6,41,14,,
DENI042,20,9,6,38,13,,
DENI042,21,8,5,31,13,,
DENI042,22,7,5,14,16,,
DENI042,23,7,5,14,11,,
DENI068,0,10,4,,19,,0.22
DENI068,1,10,4,,26,,0.21
DENI068,2,11,5,,25,,0.2
DENI068,3,11,5,,,,0.19
DENI068,4,13,5,,24,,0.2
DENI068,5,16,6,,37,,0.22
DENI068,6,19,7,,52,,0.25
DENI068,7,16,7,,41,,0.29
DENI068,8,13,5,,,,0.3
DENI068,9,15,5,,,,0.32
DENI068,10,12,5,,,,0.33
DENI068,11,10,4,,27,,0.33
DENI068,12,10,4,,28,,0.33
DENI068,13,11,5,,28,,0.31
DENI068,14,12,5,,39,,0.28
DENI068,15,11,5,,25,,0.26
DENI068,16,11,5,,33,,0.26
DENI068,17,12,6,,31,,0.26
DENI068,18,14,6,,43,,0.28
DENI068,19,15,7,,36,,0.31
DENI068,20,16,8,,24,,0.33
DENI068,21,11,7,,24,,0.35
DENI068,22,10,7,,16,,0.34
DENI068,23,44,15,,,,0.49
