station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,5,18,,,
DENI042,1,16,7,21,11,,
DENI042,2,20,9,24,10,,
DENI042,3,21,10,31,12,0.5,
DENI042,4,17,8,,14,0.3,
DENI042,5,18,9,30,14,0.4,
DENI042,6,14,7,30,15,0.6,
DENI042,7,10,5,36,16,0.9,
DENI042,8,7,4,45,10,0.8,
DENI042,9,5,3,48,10,0.7,
DENI042,10,5,2,51,8,0.8,
DENI042,11,3,2,63,6,0.9,
DENI042,12,3,1,69,6,0.8,
DENI042,13,4,2,70,7,1,
DENI042,14,4,3,68,12,1,
DENI042,15,6,4,68,12,0.8,
DENI042,16,6,4,66,7,0.4,
DENI042,17,4,3,70,6,0.4,
DENI042,18,6,4,59,8,0.8,
DENI042,19,12,9,65,9,0.5,
DENI042,20,12,10,51,8,0.5,
DENI042,21,13,10,36,9,0.6,
DENI042,22,13,9,21,10,0.4,
DENI042,23,14,9,25,7,0.7,
DENI068,0,14,10,,13,,0.31
DENI068,1,19,12,,11,,0.28
DENI068,2,30,16,,12,,0.28
DENI068,3,18,11,,10,,0.25
DENI068,4,15,10,,17,,0.22
DENI068,5,19,11,,44,,0.24
DENI068,6,19,10,,50,,0.27
DENI068,7,13,8,,33,,0.28
DENI068,8,9,6,,30,,0.29
DENI068,9,7,4,,33,,0.28
DENI068,10,6,4,,28,,0.27
DENI068,11,5,3,,28,,0.27
DENI068,12,6,3,,33,,0.27
DENI068,13,6,3,,28,,0.24
DENI068,14,7,3,,46,,0.22
DENI068,15,11,5,,67,,0.25
DENI068,16,11,7,,51,,0.28
DENI068,17,8,6,,37,,0.3
DENI068,18,12,7,,42,,0.32
DENI068,19,18,10,,37,,0.34
DENI068,20,20,12,,30,,0.38
DENI068,21,21,12,,15,,0.39
DENI068,22,18,12,,32,,0.39
DENI068,23,21,12,,,,0.37
