station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,7,,9,0.9,
DENI042,1,9,8,65,8,0.7,
DENI042,2,12,11,65,8,1,
DENI042,3,12,11,67,7,1,
DENI042,4,12,11,67,8,1,
DENI042,5,11,9,64,8,1,
DENI042,6,12,11,65,8,0.9,
DENI042,7,13,12,68,7,0.5,
DENI042,8,13,12,69,7,0.5,
DENI042,9,14,13,70,8,0.5,
DENI042,10,13,12,71,8,0.7,
DENI042,11,11,11,75,9,0.9,
DENI042,12,11,9,81,9,1,
DENI042,13,6,5,108,6,1,
DENI042,14,5,4,111,5,0.7,
DENI042,15,5,4,113,5,0.7,
DENI042,16,7,5,114,5,0.7,
DENI042,17,8,6,112,6,0.5,
DENI042,18,8,7,112,6,0.8,
DENI042,19,9,8,96,12,0.8,
DENI042,20,11,10,65,25,0.6,
DENI042,21,13,12,55,19,0.8,
DENI042,22,14,12,60,12,1,
DENI042,23,16,13,51,,,
DENI068,0,12,10,,25,,0.35
DENI068,1,14,14,,20,,0.33
DENI068,2,16,17,,,,0.31
DENI068,3,16,16,,16,,0.28
DENI068,4,16,16,,18,,0.26
DENI068,5,15,14,,14,,0.23
DENI068,6,17,17,,13,,0.21
DENI068,7,19,19,,15,,0.2
DENI068,8,19,18,,13,,0.2
DENI068,9,21,19,,14,,0.2
DENI068,10,22,22,,16,,0.21
DENI068,11,21,19,,18,,0.22
DENI068,12,19,17,,16,,0.24
DENI068,13,13,8,,19,,0.25
DENI068,14,9,4,,14,,0.25
DENI068,15,9,3,,19,,0.26
DENI068,16,9,3,,19,,0.27
DENI068,17,10,4,,23,,0.28
DENI068,18,11,5,,36,,0.29
DENI068,19,13,6,,61,,0.3
DENI068,20,15,9,,64,,0.31
DENI068,21,19,13,,71,,0.33
DENI068,22,21,14,,47,,0.34
DENI068,23,22,17,,35,,0.33
