station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,4,68,5,0,
DENI042,1,12,4,67,5,,
DENI042,2,13,5,58,5,,
DENI042,3,13,6,,5,,
DENI042,4,12,5,50,6,0,
DENI042,5,11,5,43,9,,
DENI042,6,11,5,35,14,0.1,
DENI042,7,9,3,46,17,,
DENI042,8,6,2,55,13,,
DENI042,9,7,2,54,10,0,
DENI042,10,6,2,61,9,,
DENI042,11,6,2,66,9,,
DENI042,12,5,1,74,7,,
DENI042,13,6,0.4,78,8,,
DENI042,14,6,0.4,81,8,,
DENI042,15,5,0,84,7,,
DENI042,16,6,,86,6,,
DENI042,17,6,,85,7,,
DENI042,18,7,,85,6,,
DENI042,19,7,,85,8,,
DENI042,20,11,3,61,16,,
DENI042,21,14,5,44,13,,
DENI042,22,10,3,50,,,
DENI042,23,10,3,50,7,,
DENI068,0,11,10,,9,,0.25
DENI068,1,12,9,,7,,0.24
DENI068,2,32,22,,7,,0.25
DENI068,3,13,9,,8,,0.25
DENI068,4,13,9,,15,,0.26
DENI068,5,12,9,,34,,0.28
DENI068,6,15,9,,37,,0.3
DENI068,7,8,4,,39,,0.31
DENI068,8,6,3,,31,,0.32
DENI068,9,8,3,,36,,0.33
DENI068,10,8,3,,30,,0.31
DENI068,11,10,4,,30,,0.31
DENI068,12,8,3,,27,,0.29
DENI068,13,9,3,,26,,0.26
DENI068,14,12,3,,27,,0.24
DENI068,15,10,2,,29,,0.22
DENI068,16,10,2,,28,,0.2
DENI068,17,11,2,,40,,0.2
DENI068,18,11,2,,31,,0.19
DENI068,19,8,0.6,,27,,0.17
DENI068,20,10,3,,31,,0.17
DENI068,21,12,5,,40,,0.18
DENI068,22,11,6,,27,,0.17
DENI068,23,10,7,,,,0.17
