station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,5,4,17,23,0,
DENI042,1,6,5,,24,,
DENI042,2,6,6,16,23,0.6,
DENI042,3,8,11,12,28,0.5,
DENI042,4,8,12,9,29,0.5,
DENI042,5,10,14,9,30,0.6,
DENI042,6,11,17,6,32,0.3,
DENI042,7,10,12,7,31,0.4,
DENI042,8,9,11,5,33,0.4,
DENI042,9,9,11,3,34,0.6,
DENI042,10,9,9,7,32,0.7,
DENI042,11,7,6,11,30,0.9,
DENI042,12,6,4,15,27,0.7,
DENI042,13,5,2,21,23,0.9,
DENI042,14,4,0.2,26,18,0.8,
DENI042,15,3,,34,19,0.8,
DENI042,16,3,,46,14,0.5,
DENI042,17,3,,37,20,0.6,
DENI042,18,4,,36,18,0.5,
DENI042,19,6,2,36,17,0.6,
DENI042,20,6,2,43,13,0.6,
DENI042,21,5,0.7,43,13,0.6,
DENI042,22,6,1,37,,0.6,
DENI042,23,6,1,37,14,1,
DENI068,0,9,9,,30,,0.66
DENI068,1,10,12,,28,,0.62
DENI068,2,10,12,,25,,0.57
DENI068,3,15,18,,31,,0.53
DENI068,4,13,14,,,,0.5
DENI068,5,15,17,,38,,0.48
DENI068,6,17,19,,52,,0.5
DENI068,7,17,17,,67,,0.59
DENI068,8,19,18,,79,,0.68
DENI068,9,22,20,,74,,0.77
DENI068,10,20,17,,61,,0.85
DENI068,11,17,13,,53,,0.89
DENI068,12,15,11,,51,,0.94
DENI068,13,13,9,,52,,0.98
DENI068,14,11,7,,48,,0.98
DENI068,15,9,4,,52,,0.92
DENI068,16,8,3,,63,,0.86
DENI068,17,11,6,,57,,0.82
DENI068,18,13,9,,70,,0.82
DENI068,19,15,12,,50,,0.82
DENI068,20,15,11,,45,,0.79
DENI068,21,12,9,,37,,0.76
DENI068,22,16,13,,50,,0.77
DENI068,23,12,9,,25,,0.71
