station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,9,10,6,0.5,
DENI042,1,10,9,7,6,0.4,
DENI042,2,10,9,4,7,0.5,
DENI042,3,13,7,,9,0.2,
DENI042,4,13,5,2,14,0.2,
DENI042,5,12,6,0.7,21,0.4,
DENI042,6,14,7,0.6,19,0.4,
DENI042,7,13,9,1,19,0.5,
DENI042,8,16,12,3,21,0.6,
DENI042,9,15,13,5,19,0.8,
DENI042,10,14,13,9,19,1,
DENI042,11,13,13,14,16,2,
DENI042,12,10,10,18,15,1,
DENI042,13,10,11,15,16,1,
DENI042,14,10,11,13,19,1,
DENI042,15,9,10,10,23,0.8,
DENI042,16,9,9,11,23,0.5,
DENI042,17,7,7,21,19,0.6,
DENI042,18,8,7,20,21,0.5,
DENI042,19,9,8,21,20,0.5,
DENI042,20,9,8,14,20,0.5,
DENI042,21,9,8,7,22,0.6,
DENI042,22,6,6,6,14,0.4,
DENI042,23,4,4,12,,,
DENI068,0,25,15,,19,,0.55
DENI068,1,25,16,,17,,0.48
DENI068,2,25,16,,18,,0.44
DENI068,3,24,14,,23,,0.4
DENI068,4,20,13,,26,,0.38
DENI068,5,22,14,,32,,0.36
DENI068,6,26,17,,34,,0.38
DENI068,7,30,19,,57,,0.42
DENI068,8,29,18,,44,,0.44
DENI068,9,25,16,,35,,0.46
DENI068,10,25,17,,29,,0.47
DENI068,11,24,16,,35,,0.5
DENI068,12,22,15,,45,,0.52
DENI068,13,23,17,,42,,0.54
DENI068,14,22,16,,43,,0.54
DENI068,15,20,15,,53,,0.55
DENI068,16,20,16,,55,,0.61
DENI068,17,20,16,,53,,0.67
DENI068,18,17,15,,55,,0.7
DENI068,19,18,15,,45,,0.71
DENI068,20,20,16,,43,,0.72
DENI068,21,19,15,,38,,0.71
DENI068,22,12,13,,29,,0.68
DENI068,23,8,11,,,,0.62
