station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,7,49,6,0.2,
DENI042,1,8,8,46,7,0.4,
DENI042,2,10,10,,8,,
DENI042,3,9,9,45,7,0.8,
DENI042,4,9,9,49,5,0.8,
DENI042,5,10,9,45,6,1,
DENI042,6,12,11,38,8,1,
DENI042,7,11,11,37,9,1,
DENI042,8,11,11,36,9,1,
DENI042,9,11,12,36,10,1,
DENI042,10,10,10,41,9,2,
DENI042,11,10,10,42,9,2,
DENI042,12,9,9,41,10,2,
DENI042,13,10,10,41,11,3,
DENI042,14,12,13,36,12,4,
DENI042,15,13,13,39,12,4,
DENI042,16,12,12,44,11,2,
DENI042,17,13,13,45,10,2,
DENI042,18,13,13,44,10,3,
DENI042,19,15,14,39,12,2,
DENI042,20,19,18,33,13,2,
DENI042,21,46,46,18,18,3,
DENI042,22,40,41,16,18,3,
DENI042,23,36,40,15,,3,
DENI068,0,13,9,,10,,0.42
DENI068,1,13,10,,14,,0.37
DENI068,2,15,11,,11,,0.32
DENI068,3,15,11,,16,,0.28
DENI068,4,14,11,,10,,0.25
DENI068,5,14,11,,19,,0.22
DENI068,6,16,12,,40,,0.2
DENI068,7,16,13,,30,,0.2
DENI068,8,16,13,,24,,0.21
DENI068,9,16,12,,30,,0.23
DENI068,10,15,11,,34,,0.24
DENI068,11,15,11,,26,,0.26
DENI068,12,16,12,,30,,0.29
DENI068,13,16,12,,32,,0.31
DENI068,14,17,12,,34,,0.34
DENI068,15,19,13,,33,,0.35
DENI068,16,20,14,,40,,0.37
DENI068,17,21,15,,35,,0.38
DENI068,18,21,15,,29,,0.39
DENI068,19,23,17,,33,,0.4
DENI068,20,24,19,,32,,0.4
DENI068,21,35,27,,29,,0.4
DENI068,22,49,37,,,,0.41
DENI068,23,49,38,,23,,0.42
