station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,11,18,16,,
DENI042,1,16,12,,11,,
DENI042,2,18,12,8,10,,
DENI042,3,20,13,7,9,,
DENI042,4,21,14,6,9,,
DENI042,5,22,14,4,10,,
DENI042,6,21,14,5,12,,
DENI042,7,21,15,16,12,,
DENI042,8,18,12,26,13,,
DENI042,9,12,7,47,9,,
DENI042,10,7,4,58,9,,
DENI042,11,5,3,71,6,,
DENI042,12,5,3,78,6,,
DENI042,13,6,4,78,9,,
DENI042,14,7,5,84,7,,
DENI042,15,7,4,86,7,,
DENI042,16,8,5,84,8,,
DENI042,17,9,6,85,8,,
DENI042,18,9,6,79,9,,
DENI042,19,10,7,69,14,,
DENI042,20,12,8,54,17,,
DENI042,21,12,9,23,23,,
DENI042,22,14,11,18,,,
DENI042,23,13,11,15,15,,
DENI068,0,19,14,,18,,0.32
DENI068,1,19,15,,21,,0.32
DENI068,2,21,16,,19,,0.33
DENI068,3,19,15,,,,0.32
DENI068,4,21,16,,21,,0.32
DENI068,5,24,17,,16,,0.31
DENI068,6,27,18,,23,,0.33
DENI068,7,26,18,,22,,0.33
DENI068,8,22,14,,26,,0.34
DENI068,9,16,9,,24,,0.35
DENI068,10,10,6,,19,,0.35
DENI068,11,7,4,,17,,0.35
DENI068,12,8,4,,24,,0.36
DENI068,13,8,4,,30,,0.36
DENI068,14,9,5,,33,,0.36
DENI068,15,9,4,,20,,0.34
DENI068,16,10,5,,29,,0.33
DENI068,17,12,6,,22,,0.33
DENI068,18,13,7,,32,,0.34
DENI068,19,13,8,,36,,0.36
DENI068,20,15,9,,29,,0.37
DENI068,21,21,11,,34,,0.38
DENI068,22,28,17,,39,,0.4
DENI068,23,26,17,,25,,0.4
